id|country|year|farm_share|indicator|population|urbanization|electricity|gdp_pc_ppp|gross_production_value|agriculture_land_total|ag_employment
13|Colombia|1979|||26312994|63.061|||5729.72736|45277|151724.609375
13|Colombia|1980|||26900506|63.738|||5765.273534|45292|147870.09375
13|Colombia|1981|||27496617|64.408|||5981.234546|45308|
13|Colombia|1982|||28101819|65.07299999999999|||5828.071099|45323|
13|Colombia|1983|||28714190|65.733|||5756.738284|45339|
13|Colombia|1984|||29331238|66.387|||5941.997738|45356|
13|Colombia|1985|||29951201|67.03400000000001|||5927.814196|45375|162990.59375
13|Colombia|1986|||30572478|67.566|||6195.130362|45395|150567.578125
13|Colombia|1987|||31195413|68.051|||6368.3133|45401|160180.453125
13|Colombia|1988|||31822525|68.532|||6782.080216|45283|164616.109375
13|Colombia|1989|||32457499|69.008|||7192.754425|45183|175424.984375
13|Colombia|1990|||33102575|69.481|89.90000000000001|7729.001824366992|7607.242255|45083|137736.875
13|Colombia|1991|||33758337|69.949|90.91477203369141|7730.563648670109|7609.295574|44884|143472.578125
13|Colombia|1992|||34422569|70.41500000000001|91.2343826293945|7888.053461570352|7493.087651|44983|122978.6171875
13|Colombia|1993|||35091275|70.874|91.5548858642578|8154.446086017857|7799.745902|44903|148012.140625
13|Colombia|1994|||35758979|71.328|91.87721252441411|8467.483366843571|8084.465221|44865|128257.703125
13|Colombia|1995|||36421438|71.777|91.2|8745.97388943702|8483.001619999999|44513|168682.796875
13|Colombia|1996|||37076387|72.223|92.53090667724609|8768.105824535616|8495.678174000001|44920|137199.265625
13|Colombia|1997|||37723800|72.66200000000001|92.8640975952148|8913.238213385561|8656.561981000001|45082|167682.171875
13|Colombia|1998|||38364309|73.098|93.2017517089844|8814.366099095545|8498.475059|45543|161962.8125
13|Colombia|1999|||38999471|73.53|93.539909362793|8306.289337070002|8808.988298|45668|146708.9375
13|Colombia|2000|||39629968|73.95699999999999|95.2|8413.221843679303|8860.496798|44859|150012.375
13|Colombia|2001|||40255967|74.37900000000001|94.1980285644531|8421.362453883647|9091.807124999999|41745|2710.3864746094
13|Colombia|2002|||40875360|74.797|94.5081329345703|8501.425686384229|9250.584448|41607|
13|Colombia|2003|||41483869|75.211|94.7990341186523|8704.944678104734|9658.550063999999|42051|
13|Colombia|2004|||42075955|75.62000000000001|95.065803527832|9040.154069812426|10056.755167|42391|
13|Colombia|2005|.1112293237461265|foodservice_accommodation|42647723|76.024|96.8|9338.730445513886|10171.148525|42557|
13|Colombia|2006|.1009571042034082|foodservice_accommodation|43200897|76.423|95.53188323974609|9844.154536200464|10711.771187|42174|
13|Colombia|2007|.0983525513423622|foodservice_accommodation|43737516|76.816|95.755256652832|10389.29627966673|11138.664952|42436|
13|Colombia|2008|.0984483374553309|foodservice_accommodation|44254975|77.20399999999999|96.806763|10602.24542049148|11541.706268|42614|
13|Colombia|2009|.0925384527245979|foodservice_accommodation|44750054|77.587|96.05722900000001|10611.33852232428|11157.339608|42540|3477.580078125
13|Colombia|2010|.087033742356764|foodservice_accommodation|45222700|77.964|96.788995|10956.94585161179|10861.017765|42503|3417.4482421875
13|Colombia|2011|.0856581584616276|foodservice_accommodation|45663099|78.33499999999999|96.6936|11650.1994926942|11191.570637|41721|3464.5458984375
13|Colombia|2012|.0791397523544267|foodservice_accommodation|46076848|78.70099999999999|97.03217600000001|11996.21651785727|11905.711303|42617.6|3512.5524902344
13|Colombia|2013|.0792591824367871|foodservice_accommodation|46497267|79.06100000000001|97.77941800000001|12430.64714587661|12402.504995|44815.6|3850.7446289062
13|Colombia|2014|.3646780589351915|food_tobacco|46969209|79.41500000000001|97.790938|12887.59928233606|12490.416855|44987.16|3968.5029296875
13|Colombia|2014|.0709863717948616|foodservice_accommodation|46969209|79.41500000000001|97.790938|12887.59928233606|12490.416855|44987.16|3968.5029296875
13|Colombia|2014|.369994789915066|food|46969209|79.41500000000001|97.790938|12887.59928233606|12490.416855|44987.16|3968.5029296875
13|Colombia|2015|.376042156681746|food_tobacco|47520667|79.764|98.186898|13114.57362617961|12773.381016|44665.6|4050.833984375
13|Colombia|2015|.381558087656913|food|47520667|79.764|98.186898|13114.57362617961|12773.381016|44665.6|4050.833984375
13|Colombia|2015|.0754052523018076|foodservice_accommodation|47520667|79.764|98.186898|13114.57362617961|12773.381016|44665.6|4050.833984375
13|Colombia|2016|||48171392|80.108|98.40000000000001|13207.46826704325|12442.120023|44665.6|
13|Colombia|2017|||48901066|80.446|99.59523773193359|13186.20683236419|||
13|Colombia|2018|||49648685|80.77800000000001||13332.873872033|||
14|Costa Rica|1960|||1330782|34.254|||||
14|Costa Rica|1961|||1381183|34.329|||353.322734|1395|
14|Costa Rica|1962|||1433335|34.404|||380.458421|1410|
14|Costa Rica|1963|||1486553|34.606|||396.987352|1420|
14|Costa Rica|1964|||1539941|35.197|||423.99353|1485|
14|Costa Rica|1965|||1592841|35.791|||441.36382|1555|
14|Costa Rica|1966|||1645083|36.39|||458.61661|1635|
14|Costa Rica|1967|||1696732|36.993|||480.145148|1636|
14|Costa Rica|1968|||1747694|37.601|||576.971741|1716|
14|Costa Rica|1969|||1797893|38.212|||637.553541|1790|
14|Costa Rica|1970|||1847394|38.827|||708.6982890000001|1856|
14|Costa Rica|1971|||1896077|39.445|||761.257776|1887|
14|Costa Rica|1972|||1944169|40.068|||783.598482|1887|
14|Costa Rica|1973|||1992514|40.655|||809.263161|2048|
14|Costa Rica|1974|||2042241|41.002|||783.15691|2048|
14|Costa Rica|1975|||2094188|41.349|||881.771448|2122|
14|Costa Rica|1976|||2148677|41.698|||903.637478|2205|
14|Costa Rica|1977|||2205615|42.046|||906.400574|2287|
14|Costa Rica|1978|||2264946|42.396|||920.566679|2360|
14|Costa Rica|1979|||2326464|42.747|||939.781351|2443|
14|Costa Rica|1980|||2389977|43.099|||919.43599|2516|
14|Costa Rica|1981|||2455588|43.45|||941.036962|2599|
14|Costa Rica|1982|||2523354|43.803|||880.8804290000001|2679|
14|Costa Rica|1983|||2593020|44.156|||936.594218|2682|
14|Costa Rica|1984|||2664223|44.542|||975.300741|2748|
14|Costa Rica|1985|||2736712|45.445|||984.197563|2681|
14|Costa Rica|1986|||2810242|46.353|||1034.691534|2612|
14|Costa Rica|1987|||2884851|47.264|||1066.926833|2539|
14|Costa Rica|1988|||2960929|48.177|||1096.019633|2463|
14|Costa Rica|1989|||3039013|49.089|||1375.854941|2378|
14|Costa Rica|1990|||3119433|50.003||7744.434686630088|1486.182973|2305|
14|Costa Rica|1991|||3202085|50.917||7715.469019102382|1516.749314|2238|
14|Costa Rica|1992|||3286520|51.832||8208.576866864907|1608.498627|2160|
14|Costa Rica|1993|||3372298|52.743||8566.768947030545|1608.4404|2113|
14|Costa Rica|1994|||3458834|53.653||8727.234571006975|1680.483336|2095|
14|Costa Rica|1995|||3545534|54.561||8864.72188851843|1746.413954|2048|
14|Costa Rica|1996|||3632362|55.467||8759.925546292547|1882.741743|1995|
14|Costa Rica|1997|||3718949|56.367||9032.106377720793|1895.735691|1953|
14|Costa Rica|1998|||3803887|57.264||9445.173877995698|1989.834512|1915|
14|Costa Rica|1999|||3885430|58.157||9611.589182489613|2116.115049|1888|
14|Costa Rica|2000|||3962372|59.052||9786.223772904539|2086.310278|1840|
14|Costa Rica|2001|||4034074|60.41|98.24978|9947.796329408295|2096.366791|1833|
14|Costa Rica|2002|||4100925|61.753|98.509188|10107.75176262261|2043.898362|1826|
14|Costa Rica|2003|||4164053|63.08|98.695902|10378.12804368563|2138.300633|1829|
14|Costa Rica|2004|||4225155|64.38800000000001|98.954779|10671.59175952862|2180.873216|1822|
14|Costa Rica|2005|.044309259784219|foodservice_accommodation|4285502|65.672|99.053051|10928.58487962729|2418.470447|1805|
14|Costa Rica|2006|.0277195106885549|foodservice_accommodation|4345412|66.935|99.14752300000001|11557.9895073086|2795.362581|1815|
14|Costa Rica|2007|.0425623102047882|foodservice_accommodation|4404628|68.17400000000001|99.21799799999999|12333.95622684017|2619.71054|1800|
14|Costa Rica|2008|.0415262759483948|foodservice_accommodation|4463125|69.39|99.263937|12738.26128946883|2633.977099|1793|
14|Costa Rica|2009|.0476757318049736|foodservice_accommodation|4520740|70.575|99.40980399999999|12453.86195621055|2714.782801|1816|
14|Costa Rica|2010|.0459847578785911|foodservice_accommodation|4577378|71.736|98.995734|12908.83219951207|2970.502342|1819|
14|Costa Rica|2011|.0384450510258624|foodservice_accommodation|4633086|72.868|99.232348|13302.92828184656|3133.603039|1819|9948.9658203125
14|Costa Rica|2012|.0517428534512904|foodservice_accommodation|4688000|73.946|99.503298|13777.7571957158|3271.513392|1812|10175.103515625
14|Costa Rica|2013|.0417443753178728|foodservice_accommodation|4742107|74.97|99.563517|13929.60837547649|3373.396745|1796.5|10398.6884765625
14|Costa Rica|2014|.0394867188907632|foodservice_accommodation|4795396|75.941|99.359291|14259.04652040721|3480.550253|1780.1|9280.94140625
14|Costa Rica|2015|.0378694528901307|foodservice_accommodation|4847804|76.862|99.40980399999999|14617.14866951051|3379.521976|1780|8108.7900390625
14|Costa Rica|2016|||4899345|77.735|99.5|15077.49009804695|3545.392271|1759.5|
14|Costa Rica|2017|||4949954|78.56|99.59999999999999|15430.30863047533|||
14|Costa Rica|2018|||4999441|79.34||15684.57374066677|||
15|Croatia|1960|||4140181|30.154|||||
15|Croatia|1961|||4167292|31.04|||||
15|Croatia|1962|||4196712|32.001|||||
15|Croatia|1963|||4225675|32.979|||||
15|Croatia|1964|||4252876|33.972|||||
15|Croatia|1965|||4280923|34.977|||||
15|Croatia|1966|||4310701|35.997|||||
15|Croatia|1967|||4338683|37.03|||||
15|Croatia|1968|||4365628|38.076|||||
15|Croatia|1969|||4391490|39.13|||||
15|Croatia|1970|||4412252|40.196|||||
15|Croatia|1971|||4431275|41.168|||||
15|Croatia|1972|||4450564|41.839|||||
15|Croatia|1973|||4470161|42.511|||||
15|Croatia|1974|||4490660|43.186|||||
15|Croatia|1975|||4512082|43.864|||||
15|Croatia|1976|||4535934|44.545|||||
15|Croatia|1977|||4559571|45.227|||||
15|Croatia|1978|||4581085|45.911|||||
15|Croatia|1979|||4594778|46.597|||||
15|Croatia|1980|||4599782|47.285|||||
15|Croatia|1981|||4611509|47.887|||||
15|Croatia|1982|||4634234|48.237|||||
15|Croatia|1983|||4658254|48.587|||||
15|Croatia|1984|||4680285|48.937|||||
15|Croatia|1985|||4701417|49.287|||||
15|Croatia|1986|||4721446|49.637|||||
15|Croatia|1987|||4739745|49.987|||||
15|Croatia|1988|||4755207|50.338|||||
15|Croatia|1989|||4767260|50.687|||||
15|Croatia|1990|||4777368|51.037|100||||
15|Croatia|1991|||4689022|51.357|100||||
15|Croatia|1992|||4575818|51.588|100||1860.654459|2404|
15|Croatia|1993|||4600463|51.818|100||1889.589719|2272|
15|Croatia|1994|||4652024|52.048|100||1805.516714|2312|
15|Croatia|1995|||4620030|52.279|100|12753.57534211905|1831.080439|2332|
15|Croatia|1996|||4557097|52.509|100|13689.15240075451|1876.109457|1935|5462.5903320312
15|Croatia|1997|||4534920|52.739|100|14670.25391325903|1901.362411|1941|6020.01953125
15|Croatia|1998|||4532135|52.968|100|14952.57929314939|2071.069019|2048|
15|Croatia|1999|||4512597|53.198|100|14876.83182834657|2066.996866|2032|
15|Croatia|2000|||4468302|53.428|100|15591.11615560533|1404.085747|1169|
15|Croatia|2001|||4299642|53.642|100|16762.08463591999|1572.749182|1178|
15|Croatia|2002|||4302174|53.81|100|17632.27446894178|1657.035361|1181|8088.9912109375
15|Croatia|2003|||4303399|53.979|100|18611.06533875654|1364.253375|1196|6870.9174804688
15|Croatia|2004|||4304600|54.147|100|19334.21022697696|1558.974777|1176|7287.7001953125
15|Croatia|2005|.0496561331521857|foodservice_accommodation|4310145|54.315|100|20102.8665161422|1653.978521|1211|7069.9765625
15|Croatia|2006|.0447514231073127|foodservice_accommodation|4311159|54.483|100|21076.47893297198|1688.575471|1230|9221.9619140625
15|Croatia|2007|.0436921083283061|foodservice_accommodation|4310217|54.651|100|22194.93649090312|1694.101934|1202|9388.103515625
15|Croatia|2008|.0450251599917288|foodservice_accommodation|4309705|54.819|100|22649.61812038043|1798.172198|1289.1|9331.0341796875
15|Croatia|2009|.0439675350942536|foodservice_accommodation|4305181|54.987|100|21020.20227161288|1809.340189|1299.6|8807.62890625
15|Croatia|2010|.0438847324677618|foodservice_accommodation|4295427|55.155|100|20757.62163160297|1691.321399|1333.8|7984.2768554688
15|Croatia|2011|.0400312737460716|foodservice_accommodation|4280622|55.322|100|20758.55447675263|1700.420466|1326.1|7808.9321289062
15|Croatia|2011|.2777773874238489|food_tobacco|4280622|55.322|100|20758.55447675263|1700.420466|1326.1|7808.9321289062
15|Croatia|2012|.2627356724611918|food_tobacco|4267558|55.506|100|20343.05911388015|1542.432408|1331|8226.453125
15|Croatia|2012|.0362919271259789|foodservice_accommodation|4267558|55.506|100|20343.05911388015|1542.432408|1331|8226.453125
15|Croatia|2013|.0346748005841941|foodservice_accommodation|4255689|55.706|100|20299.47960124974|1660.012633|1567.3|9573.923828125
15|Croatia|2013|.2610390911665689|food_tobacco|4255689|55.706|100|20299.47960124974|1660.012633|1567.3|9573.923828125
15|Croatia|2014|.0319346851347884|foodservice_accommodation|4238389|55.923|100|20364.49952478752|1512.906579|1508.8|10073.59765625
15|Croatia|2014|.2528357257924503|food_tobacco|4238389|55.923|100|20364.49952478752|1512.906579|1508.8|10073.59765625
15|Croatia|2015|.030635656249869|foodservice_accommodation|4203604|56.155|100|21025.93054472928|1547.262398|1537.6|10229.396484375
15|Croatia|2015|.2310946694291235|food_tobacco|4203604|56.155|100|21025.93054472928|1547.262398|1537.6|10229.396484375
15|Croatia|2016|||4174349|56.403|100|21922.00094853648|1667.619454|1544|
15|Croatia|2017|||4124531|56.667|100|22834.94166445054|||
15|Croatia|2018|||4089400|56.947||23636.78902888069|||
16|Cyprus|1960|||572930|35.628|||||
16|Cyprus|1961|||576395|36.175|||311.388677|404|
16|Cyprus|1962|||577691|36.674|||328.207926|402|
16|Cyprus|1963|||577913|37.176|||345.758082|405|
16|Cyprus|1964|||578625|37.681|||326.495868|403|
16|Cyprus|1965|||580966|38.188|||420.429021|402|
16|Cyprus|1966|||585309|38.698|||426.071384|400|
16|Cyprus|1967|||591308|39.21|||506.796925|401|
16|Cyprus|1968|||598495|39.726|||500.515726|401|
16|Cyprus|1969|||606116|40.242|||530.613179|399|
16|Cyprus|1970|||613618|40.761|||532.8908|398|
16|Cyprus|1971|||620859|41.283|||620.490228|396|
16|Cyprus|1972|||627998|41.807|||610.921282|394|
16|Cyprus|1973|||635107|42.757|||539.278357|394.2|
16|Cyprus|1974|||642332|45.007|||512.323665|287|
16|Cyprus|1975|||649751|47.277|||371.276508|180.3|
16|Cyprus|1976|||657527|49.563|||427.627914|177.9|
16|Cyprus|1977|||665525|51.843|||443.838474|176.1|
16|Cyprus|1978|||673247|54.119|||435.044944|174.3|
16|Cyprus|1979|||680005|56.378|||464.368664|172.5|
16|Cyprus|1980|||685405|58.614|||467.414084|171.5|
16|Cyprus|1981|||689173|60.809|||474.089428|175.9|
16|Cyprus|1982|||691702|62.964|||492.979576|182|
16|Cyprus|1983|||694077|63.822|||502.474645|183|
16|Cyprus|1984|||697714|64.252|||542.204941|182|
16|Cyprus|1985|||703685|64.678|||530.80246|162.8|
16|Cyprus|1986|||712340|65.102|||537.366858|163.2|
16|Cyprus|1987|||723376|65.524|||563.338781|162.4|
16|Cyprus|1988|||736474|65.94499999999999|||598.245418|161.4|
16|Cyprus|1989|||751047|66.361|||627.779721|161.4|
16|Cyprus|1990|||766615|66.776|100|22471.858092199|621.19585|160.6|
16|Cyprus|1991|||783124|67.188|100|22059.5573031191|578.4064570000001|159.2|
16|Cyprus|1992|||800611|67.598|100|23499.5687855615|644.357444|159.6|
16|Cyprus|1993|||818746|67.792|100|23099.4585992206|686.429703|158.7|
16|Cyprus|1994|||837110|67.91500000000001|100|23961.5768439109|641.67856|143.4|
16|Cyprus|1995|||855383|68.038|100|25523.7180126115|734.9137050000001|143.1|
16|Cyprus|1996|||873423|68.161|100|25433.7503083012|720.82715|143.2|
16|Cyprus|1997|||891190|68.283|100|25738.0086962488|656.931876|142.2|
16|Cyprus|1998|||908702|68.405|100|26978.0083482024|700.950162|144.2|
16|Cyprus|1999|||926046|68.527|100|28011.1537174725|748.036638|144.2|
16|Cyprus|2000|||943290|68.648|100|29368.0612158564|714.119764|141.5|32715.34375
16|Cyprus|2001|||960276|68.76900000000001|100|30201.5553871857|732.360742|140|37304.984375
16|Cyprus|2002|||976964|68.694|100|30968.9907342059|772.417078|140|34340.47265625
16|Cyprus|2003|||993563|68.553|100|31397.4787562609|735.172001|154|31559.142578125
16|Cyprus|2004|||1010408|68.41|100|32537.4632321429|731.451199|156|32372.234375
16|Cyprus|2005|.0598892096430139|foodservice_accommodation|1027662|68.268|100|33628.6893248723|689.7690720000001|167|31994.42578125
16|Cyprus|2006|.0592563959061315|foodservice_accommodation|1045507|68.125|100|34631.2588517068|649.404128|157|30098.1953125
16|Cyprus|2007|.0533635233125148|foodservice_accommodation|1063713|67.982|100|35630.0507839928|644.059739|147.2|24818.8984375
16|Cyprus|2008|.0251748555701545|foodservice_accommodation|1081563|67.839|100|36013.6191905943|616.623419|115.6|24249.03515625
16|Cyprus|2009|.020221395221936|foodservice_accommodation|1098083|67.69499999999999|100|34353.1632353752|592.030024|127.6|23647.673828125
16|Cyprus|2010|.0442042413033459|foodservice_accommodation|1112612|67.551|100|33913.2951547692|585.576429|114.5|25808.439453125
16|Cyprus|2010|.2820182526963489|food_tobacco|1112612|67.551|100|33913.2951547692|585.576429|114.5|25808.439453125
16|Cyprus|2011|.2733821019650721|food_tobacco|1124833|67.40600000000001|100|33192.336901327|617.970481|116.3|26666.390625
16|Cyprus|2011|.0385074259348072|foodservice_accommodation|1124833|67.40600000000001|100|33192.336901327|617.970481|116.3|26666.390625
16|Cyprus|2012|.2627970553162833|food_tobacco|1135046|67.261|100|31749.5615603048|585.927621|116.9|32645.47265625
16|Cyprus|2012|.0280849499507438|foodservice_accommodation|1135046|67.261|100|31749.5615603048|585.927621|116.9|32645.47265625
16|Cyprus|2013|.2674332461205327|food_tobacco|1143866|67.137|100|29977.9136856447|556.664774|108.83|30894.90625
16|Cyprus|2013|.0278733487001876|foodservice_accommodation|1143866|67.137|100|29977.9136856447|556.664774|108.83|30894.90625
16|Cyprus|2014|.2569433649556411|food_tobacco|1152285|67.03100000000001|100|29912.190030924|566.28711|108.98|19566.05078125
16|Cyprus|2014|.0203902330946276|foodservice_accommodation|1152285|67.03100000000001|100|29912.190030924|566.28711|108.98|19566.05078125
16|Cyprus|2015|.2906673600833498|food_tobacco|1160985|66.946|100|30673.3025195789|577.016117|127.51|24329.04296875
16|Cyprus|2015|.027496106363546|foodservice_accommodation|1160985|66.946|100|30673.3025195789|577.016117|127.51|24329.04296875
16|Cyprus|2016|||1170187|66.881|100|32002.2342212493|564.976886|112.33|
16|Cyprus|2017|||1179680|66.836|100|33047.5457880328|||
16|Cyprus|2018|||1189265|66.81|||||
17|Czech Republic|1960|||9602006|59.548|||||
17|Czech Republic|1961|||9586651|60.063|||||
17|Czech Republic|1962|||9624660|60.555|||||
17|Czech Republic|1963|||9670685|61.044|||||
17|Czech Republic|1964|||9727804|61.532|||||
17|Czech Republic|1965|||9779358|62.016|||||
17|Czech Republic|1966|||9821040|62.498|||||
17|Czech Republic|1967|||9852899|62.978|||||
17|Czech Republic|1968|||9876346|63.456|||||
17|Czech Republic|1969|||9896580|63.93|||||
17|Czech Republic|1970|||9858071|64.402|||||
17|Czech Republic|1971|||9826815|65.295|||||
17|Czech Republic|1972|||9867632|66.484|||||
17|Czech Republic|1973|||9922266|67.649|||||
17|Czech Republic|1974|||9988459|68.794|||||
17|Czech Republic|1975|||10058620|69.917|||||
17|Czech Republic|1976|||10125939|71.018|||||
17|Czech Republic|1977|||10186755|72.092|||||
17|Czech Republic|1978|||10242098|73.142|||||
17|Czech Republic|1979|||10292341|74.167|||||
17|Czech Republic|1980|||10304193|75.167|||||
17|Czech Republic|1981|||10300591|75.481|||||
17|Czech Republic|1982|||10314826|75.452|||||
17|Czech Republic|1983|||10323856|75.423|||||
17|Czech Republic|1984|||10330213|75.39400000000001|||||
17|Czech Republic|1985|||10337118|75.365|||||
17|Czech Republic|1986|||10342227|75.336|||||
17|Czech Republic|1987|||10347318|75.307|||||
17|Czech Republic|1988|||10355276|75.27800000000001|||||
17|Czech Republic|1989|||10361068|75.249|||||
17|Czech Republic|1990|||10333355|75.22|100|20023.13598671466|||
17|Czech Republic|1991|||10308578|75.158|100|17739.99670069188|||
17|Czech Republic|1992|||10319123|75.03|100|17632.09962143912|||
17|Czech Republic|1993|||10329855|74.901|100|17624.68477675003|5728.820968|4282|
17|Czech Republic|1994|||10333587|74.77200000000001|100|18130.89101802097|4936.156424|4284|
17|Czech Republic|1995|||10327253|74.643|100|19270.69938686427|5056.191056|4280|
17|Czech Republic|1996|||10315241|74.51300000000001|100|20107.85345743493|5120.852553|4280|
17|Czech Republic|1997|||10304131|74.38200000000001|100|20009.83180976375|4908.283777|4280|
17|Czech Republic|1998|||10294373|74.25100000000001|100|19962.96128888934|4962.485136|4284|
17|Czech Republic|1999|||10283860|74.12000000000001|100|20269.69865625408|4942.395121|4282|
17|Czech Republic|2000|||10255063|73.988|100|21193.90171405829|4699.940319|4280|
17|Czech Republic|2001|||10216605|73.877|100|21892.48252522998|4822.813168|4278|
17|Czech Republic|2002|||10196916|73.809|100|22297.22474610993|4407.102847|4272|
17|Czech Republic|2003|||10193998|73.74|100|23107.20387538058|4079.038598|4269|
17|Czech Republic|2004|||10197101|73.67100000000001|100|24233.5969865534|4749.086964|4265|
17|Czech Republic|2005|.0771586524736492|foodservice_accommodation|10211216|73.602|100|25781.20470579106|4468.647897|4260|
17|Czech Republic|2005|.2143752628822414|food_tobacco|10211216|73.602|100|25781.20470579106|4468.647897|4260|
17|Czech Republic|2006|.2244614209993207|food_tobacco|10238905|73.533|100|27473.62712334449|4140.379237|4254|
17|Czech Republic|2006|.0798050603904697|foodservice_accommodation|10238905|73.533|100|27473.62712334449|4140.379237|4254|
17|Czech Republic|2007|.0829027691698166|foodservice_accommodation|10298828|73.46299999999999|100|28844.06719465395|4423.359323|4249|
17|Czech Republic|2007|.2286990332064383|food_tobacco|10298828|73.46299999999999|100|28844.06719465395|4423.359323|4249|
17|Czech Republic|2008|.0799909129702088|foodservice_accommodation|10384603|73.39400000000001|100|29373.10923192956|4511.821841|4244|
17|Czech Republic|2008|.2227890340255164|food_tobacco|10384603|73.39400000000001|100|29373.10923192956|4511.821841|4244|
17|Czech Republic|2009|.0682949959360326|foodservice_accommodation|10443936|73.324|100|27803.58716221928|4340.610559|4239|
17|Czech Republic|2009|.2045467293459512|food_tobacco|10443936|73.324|100|27803.58716221928|4340.610559|4239|
17|Czech Republic|2010|.2000877878374985|food_tobacco|10474410|73.255|100|28352.94939644025|4022.81433|4234|
17|Czech Republic|2010|.0590591655249274|foodservice_accommodation|10474410|73.255|100|28352.94939644025|4022.81433|4234|
17|Czech Republic|2011|.2429697626736093|food_tobacco|10496088|73.185|100|28797.4179611691|4310.255693|4229|
17|Czech Republic|2011|.0843202030529145|foodservice_accommodation|10496088|73.185|100|28797.4179611691|4310.255693|4229|
17|Czech Republic|2012|.0851936945779475|foodservice_accommodation|10510785|73.197|100|28527.1387345992|3941.524302|4225|
17|Czech Republic|2012|.2455262395849754|food_tobacco|10510785|73.197|100|28527.1387345992|3941.524302|4225|
17|Czech Republic|2013|.0595874196637637|foodservice_accommodation|10514272|73.29000000000001|100|28379.74611791559|4030.025452|3521|
17|Czech Republic|2013|.2560808827957669|food_tobacco|10514272|73.29000000000001|100|28379.74611791559|4030.025452|3521|
17|Czech Republic|2014|.0563169068967365|foodservice_accommodation|10525347|73.384|100|29119.61661190741|4348.203449|3516|
17|Czech Republic|2014|.2496592845882846|food_tobacco|10525347|73.384|100|29119.61661190741|4348.203449|3516|
17|Czech Republic|2015|.235718364046284|food_tobacco|10546059|73.477|100|30605.42052114706|4160.877216|3494|
17|Czech Republic|2015|.0459069640644637|foodservice_accommodation|10546059|73.477|100|30605.42052114706|4160.877216|3494|
17|Czech Republic|2016|||10566332|73.56999999999999|100|31295.25952422782|4345.807163|3489|
17|Czech Republic|2017|||10594438|73.675|100|32570.78117930143|||
17|Czech Republic|2018|||10625695|73.792||33414.46151400876|||
18|Denmark|1960|||4579603|73.687|||||
18|Denmark|1961|||4611687|74.417|||5388.127956|3160|
18|Denmark|1962|||4647727|75.093|||5408.091055|3141|
18|Denmark|1963|||4684483|75.75700000000001|||5426.500887|3088|
18|Denmark|1964|||4722072|76.40900000000001|||5536.750778|3068|
18|Denmark|1965|||4759012|77.048|||5551.792109|3033|
18|Denmark|1966|||4797381|77.619|||5528.904198|3027|
18|Denmark|1967|||4835354|78.163|||5520.923912|3023|
18|Denmark|1968|||4864883|78.69799999999999|||5575.437331|3017|
18|Denmark|1969|||4891860|79.22199999999999|||5361.725109|2991|
18|Denmark|1970|||4928757|79.737|||5261.322039|2975|
18|Denmark|1971|||4963126|80.239|||5280.033984|2951|
18|Denmark|1972|||4991596|80.731|||5262.845308|2956|5704.4565429688
18|Denmark|1973|||5021861|81.211|||5355.046092|2986|4948.6674804688
18|Denmark|1974|||5045297|81.68300000000001|||5615.168183|2932|5784.0766601562
18|Denmark|1975|||5059862|82.146|||5454.940244|2937|5713.0219726562
18|Denmark|1976|||5072596|82.59999999999999|||5413.903475|2933|5305.4379882812
18|Denmark|1977|||5088419|82.886|||5842.393255|2927|6417.3671875
18|Denmark|1978|||5104248|83.169|||5951.802727|2921|6743.2670898438
18|Denmark|1979|||5116801|83.44799999999999|||6154.834948|2920|8234.9951171875
18|Denmark|1980|||5123027|83.723|||6117.652543|2905|
18|Denmark|1981|||5121572|83.91500000000001|||6156.996528|2897|9250.5439453125
18|Denmark|1982|||5117810|84.02500000000001|||6395.341433|2887|
18|Denmark|1983|||5114297|84.134|||6233.605656|2846|9198.0986328125
18|Denmark|1984|||5111619|84.243|||6748.432387|2855|11461.4140625
18|Denmark|1985|||5113691|84.351|||6645.359269|2834|10924.416015625
18|Denmark|1986|||5120534|84.458|||6765.340525|2819|12259.484375
18|Denmark|1987|||5127024|84.565|||6437.596889|2798|11414.2236328125
18|Denmark|1988|||5129516|84.67100000000001|||6609.337677|2787|12033.5166015625
18|Denmark|1989|||5132594|84.777|||6723.896122|2774|14082.4140625
18|Denmark|1990|||5140939|84.843|100|33785.65014347449|7033.611106|2788|14106.1591796875
18|Denmark|1991|||5154298|84.871|100|34167.71928045751|7005.793567|2770|13759.8251953125
18|Denmark|1992|||5171370|84.898|100|34721.38178138564|6794.726696|2756|15357.0498046875
18|Denmark|1993|||5188628|84.925|100|34609.58308523223|7243.677085|2739|19562.5
18|Denmark|1994|||5206180|84.952|100|36332.21734049296|7005.336102|2691|20910.330078125
18|Denmark|1995|||5233373|84.979|100|37237.72327926566|7201.905627|2726|24362.001953125
18|Denmark|1996|||5263074|85.006|100|38101.40551566123|7209.141461|2716|27967.9765625
18|Denmark|1997|||5284991|85.033|100|39180.68655805164|7311.597967|2688|29487.13671875
18|Denmark|1998|||5304219|85.06|100|39904.59561452787|7458.873293|2672|30234.951171875
18|Denmark|1999|||5321799|85.086|100|40945.27923507166|7391.380484|2644|32853.03515625
18|Denmark|2000|||5339616|85.09999999999999|100|42337.71436935119|7413.59234|2647|31981.5234375
18|Denmark|2001|||5358783|85.15000000000001|100|42533.53925823294|7440.888954|2676|34409.65625
18|Denmark|2002|||5375931|85.25|100|42595.58722174615|7466.873861|2665|35732.76953125
